Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),GDP per Capita (USD),Percentage GDP Health Expenditure,Unemployment (%),Urban Population,Population,Age Dependency Ratio (%),Life Expectancy
Kuwait,KWT,2014,0.214931,0.862972,0.344546,4.915922,1.594713,3.582742,0.681029,45526.20907672903,4.44173083457024,7.084228630705071,6035898.159563631,9941988.916983608,63.92035804256108,84.18808058414722
Kuwait,KWT,2015,0.21492,0.863718,0.345496,4.933717,1.597621,3.598983,0.680048,7602.1269320884085,16.300081505758452,7.633801164383035,2000309.6116108696,3145202.9724318204,52.50426937364069,66.3388340182481
Kuwait,KWT,2016,0.214902,0.864476,0.346072,4.951041,1.597242,3.616657,0.678895,6555.960275437105,6.036023708509847,2.919724751139081,3632089.2135521686,6418433.942703845,39.70144099869559,65.15987567862585
Kuwait,KWT,2017,0.214851,0.865134,0.34658,4.967279,1.594543,3.635679,0.677425,1360.7582405243131,14.068016798940707,11.788839089675957,7162322.3918573735,12939131.39411253,37.42729198509884,81.62319841462794
Kyrgyzstan,KGZ,2010,0.180277,0.662185,0.120972,2.55339,0.54317,3.075846,3.003632,40847.97247224591,18.8234105801574,14.444700524694865,9247013.50682594,15933665.410892716,42.421363969435376,64.19563046808814
Kyrgyzstan,KGZ,2011,0.180458,0.66238,0.122188,2.554008,0.543128,3.0722,2.987107,16527.46253295057,7.102371647496699,9.4728361008684,1828785.91845781,2941005.8030335894,58.76049900732225,68.89060043562645
Kyrgyzstan,KGZ,2012,0.180673,0.662627,0.12329,2.555128,0.541313,3.068219,2.961171,8364.700365570821,7.731708264266686,12.453671694607575,1238686.0441117133,1721007.4310018155,64.88666386605398,68.93621472895835
Kyrgyzstan,KGZ,2013,0.180913,0.662894,0.123805,2.556343,0.538079,3.064054,2.926952,41263.409193341424,4.150295010355249,6.820214682700905,7655970.105907309,13224018.404094907,54.38722200843231,72.48414176224622
Kyrgyzstan,KGZ,2014,0.181177,0.663178,0.125084,2.557721,0.532862,3.060367,2.885961,29018.427924275,11.419329066766577,6.825634400190892,5540129.909931257,9665313.447091183,36.437770790521796,65.74533921598163
Kyrgyzstan,KGZ,2015,0.181469,0.663506,0.126155,2.559233,0.52777,3.056355,2.839514,27231.700854596613,12.592429683967358,4.7141000573907785,2961782.044349411,5241072.16807167,63.08922919959498,78.90001934848259
Kyrgyzstan,KGZ,2016,0.181777,0.663849,0.126846,2.560835,0.519809,3.055067,2.788398,23806.63472911727,12.372203100015705,13.539315147709866,1642245.732387641,2124145.880905562,62.217522735424666,79.4770561778224
Kyrgyzstan,KGZ,2017,0.182097,0.664215,0.127525,2.562742,0.51165,3.053673,2.733093,3662.9321339457697,2.0638167166083257,14.157512446644795,4921906.071082159,6405950.005158866,67.78268255379905,79.91513334896234
Laos,LAO,2010,0.209006,0.530271,0.109775,4.20125,0.670711,2.867502,0.921755,40102.44278328569,17.585139775564343,3.556476022130325,3573957.8553228793,5613747.34077401,57.00518505549947,76.80838858774784
Laos,LAO,2011,0.209824,0.530612,0.111887,4.203302,0.671772,2.868013,0.921068,47511.696030509454,4.518238067010686,3.892776341059427,3969096.1366003472,5344193.493528635,35.17147771034691,83.62733076395102
Laos,LAO,2012,0.210743,0.53101,0.11412,4.205894,0.671029,2.871419,0.92044,49297.55504772894,7.397140267811762,2.303930124582625,565379.6648047685,903458.0587138316,41.88923126121531,73.80266329041656
Laos,LAO,2013,0.211746,0.531441,0.116619,4.208834,0.670158,2.876081,0.919835,49358.13555152613,10.997711301338178,14.764144162391878,8651539.893059805,16095366.119036205,57.37049197588919,65.67688978914792
Laos,LAO,2014,0.212831,0.531923,0.119333,4.212256,0.66798,2.882535,0.919295,12367.730683789683,6.707433984840188,9.27801989427863,5556788.7103376575,11044140.846621525,54.753213685740164,62.74824495134502
Laos,LAO,2015,0.21398,0.53243,0.122156,4.215903,0.666111,2.890786,0.918794,29349.34605591036,18.14376851584688,12.439035156227115,7942681.074464031,11172485.857791748,53.298121101828876,67.65407623823765
Laos,LAO,2016,0.215194,0.532987,0.125113,4.21998,0.662512,2.900348,0.918383,32414.258037184572,18.93728722041956,12.302685886577677,726606.6349845992,1416039.1550794481,36.84882052219195,77.12304642334024
Laos,LAO,2017,0.216455,0.533568,0.128172,4.224294,0.659139,2.912431,0.918019,6921.273039915145,8.967816798251427,7.525420658656718,6291367.284293318,8053312.66298534,59.293427720501064,73.22431182886899
Latvia,LVA,2010,0.197386,0.69556,0.211818,2.943551,1.022017,3.503259,4.492473,43339.62261471434,14.332187826981643,5.336139795465318,7709959.169397566,10766779.08959738,46.73558427042578,75.60410506289084
Latvia,LVA,2011,0.19772,0.695722,0.214265,2.943655,1.025066,3.498914,4.496109,4583.4011075066555,2.733828709142145,12.668675404363025,8735964.574065223,15738177.121279597,52.48611407725329,81.41118775833307
Latvia,LVA,2012,0.198054,0.695858,0.217302,2.943786,1.027701,3.496173,4.493884,24955.901121234085,6.245241066218443,14.977885295503407,2890965.984738939,4255994.51452106,32.80458233683065,81.51356858288614
Latvia,LVA,2013,0.198386,0.695983,0.219102,2.943858,1.030496,3.493617,4.486722,4474.92969037123,7.463991730311642,2.260146110079014,5723461.824213824,7369182.988203158,36.69392444362099,81.33356953929183
Latvia,LVA,2014,0.198699,0.696078,0.221106,2.943887,1.034203,3.493358,4.474335,18861.440202552298,6.439984569161222,4.300699058208234,5983128.744246958,10710482.582755333,50.89216112350799,68.50651010176382
Latvia,LVA,2015,0.199003,0.696198,0.222607,2.944219,1.038212,3.493756,4.457263,49299.258888173696,4.210840149916948,11.487750496931312,3787363.559356427,5032347.521883863,54.63254524291128,76.77526064480371
Latvia,LVA,2016,0.19927,0.696271,0.22384,2.944511,1.041067,3.49462,4.435188,2068.792292921622,11.24601971985983,9.459881036982994,3860887.581414835,6714965.333782735,30.39137929521454,63.29114808809074
Latvia,LVA,2017,0.19951,0.696349,0.225275,2.94495,1.041688,3.499571,4.408781,49294.90405923828,16.450928076866788,6.792158830610539,224846.48566303324,318591.82656820456,64.29977705257029,63.56183503145293
Lebanon,LBN,2010,0.197186,0.993465,0.212805,6.055216,2.059243,3.813957,0.65627,44315.00635587838,7.994511642454199,8.12448592541811,1034799.3849913481,1430541.4880613794,45.488073284938835,80.33853871877241
Lebanon,LBN,2011,0.197341,0.993993,0.214196,6.060536,2.084821,3.803032,0.657216,21705.928468101094,5.772398694286902,6.394495915848971,7587922.754149571,13498594.691751562,47.390185669649426,74.39280841058091
Lebanon,LBN,2012,0.197506,0.994457,0.215232,6.064619,2.110361,3.790641,0.658116,26429.406932951017,15.601335701150937,5.776505130937965,2497757.961465976,3819847.117511944,51.9704539119813,79.63690420493953
Lebanon,LBN,2013,0.197686,0.99491,0.215774,6.068011,2.137945,3.773901,0.658934,18023.80317828533,3.445318441405099,3.9036810069500736,7268265.625743586,9225917.020005856,42.28985893413368,61.99775076027328
Lebanon,LBN,2014,0.19786,0.995324,0.216987,6.070856,2.163488,3.751703,0.659549,20927.27671307795,10.350279624889723,12.927738544894368,9251270.5030207,17375441.225132182,31.18036577288302,76.08086469314571
Lebanon,LBN,2015,0.198035,0.995697,0.217924,6.073276,2.185748,3.728943,0.659943,20341.541774746747,18.924144272397363,6.922992013149648,951642.6902140247,1540267.6784672106,41.862510852348564,80.41945410253977
Lebanon,LBN,2016,0.198207,0.995968,0.218613,6.074404,2.206916,3.703887,0.660091,14216.53947460314,19.303818073797675,7.302881251936603,7377203.799122615,9194620.710907446,58.17272308646119,69.5451779625375
Lebanon,LBN,2017,0.198376,0.996153,0.219049,6.074356,2.227297,3.676734,0.659929,36986.976128024704,16.792981543368857,9.603059428320355,7186162.425702706,9309317.19277367,39.953548244196405,67.62708329325564
Lesotho,LSO,2010,0.158735,0.60474,0.126363,3.469242,0.755637,5.606717,1.680365,11374.38339724661,5.961255478958504,10.526760330809013,2475943.8283996927,4600457.924193094,53.008354380385505,75.28922800393138
Lesotho,LSO,2011,0.158956,0.604902,0.127995,3.470279,0.758902,5.610888,1.679977,19721.992433231822,12.571546553929073,8.213907951595953,7195788.66343268,10069274.579731418,37.30851926654858,67.66740254445106
Lesotho,LSO,2012,0.15924,0.605077,0.128802,3.471442,0.761938,5.618396,1.678712,44870.22220605144,8.166946758026095,8.508272225650423,4191363.927241488,5582560.571067814,39.42881238748302,62.10813223374671
Lesotho,LSO,2013,0.159581,0.605271,0.130242,3.472778,0.764596,5.622644,1.676441,37076.92168783931,5.66389139206499,2.4603007969327804,5404737.546318257,7305556.836716778,32.27290187343064,73.00929214563811
Lesotho,LSO,2014,0.159974,0.605501,0.132214,3.474465,0.766441,5.626747,1.673038,39865.10937228221,5.498368689059005,13.632419038680352,480552.1763517381,676506.6170803985,45.834553305436344,61.30317901638452
Lesotho,LSO,2015,0.160409,0.605756,0.133521,3.476457,0.768028,5.63104,1.668428,8823.225872742514,18.22614013272301,6.641435062394005,6553484.832672422,12256954.272956243,48.283154077120905,84.50808767121131
Lesotho,LSO,2016,0.160878,0.606023,0.135087,3.47872,0.768944,5.63577,1.662429,18416.440981139473,8.160917712415108,2.61662805639324,9153649.86180686,12817432.900732715,31.939174110361044,78.68211753963237
Lesotho,LSO,2017,0.161376,0.606321,0.136801,3.481456,0.768875,5.636661,1.654872,31100.64714680539,7.341842835967198,9.531181091857569,4501620.557676202,8635026.493117465,39.77059423435766,66.87080367346516
Liberia,LBR,2010,0.159472,0.628841,0.085403,2.867113,0.503278,3.765963,0.945747,17185.43731109346,4.253434730714041,6.224858170998547,1846164.726755657,2456550.7301289733,64.68610856731783,63.08028358625145
Liberia,LBR,2011,0.159605,0.628958,0.085829,2.868031,0.505007,3.76837,0.946418,27477.93867157809,18.88259954744675,11.584671411065981,6096985.345218203,12020829.225711072,41.81732982219552,70.0974547947125
Liberia,LBR,2012,0.159791,0.629121,0.086498,2.869489,0.506037,3.771549,0.94715,12159.686550386295,18.086545193689094,7.696020149779101,7382929.718766224,9409250.101865407,56.58616295849234,62.914478674356054
Liberia,LBR,2013,0.160034,0.629319,0.087465,2.87105,0.507381,3.773608,0.947922,34060.68539692557,7.480300804230126,13.043212630599546,2011610.1020069944,3296382.4312776364,63.72150103134029,69.98814691404523
Liberia,LBR,2014,0.160325,0.629546,0.088483,2.872915,0.509358,3.779556,0.948623,24557.19890059071,16.728318333359926,9.039514390988852,6619909.612353141,10848477.770374877,56.41825127929415,82.3789380202935
Liberia,LBR,2015,0.160661,0.629811,0.089465,2.875233,0.510904,3.786835,0.949272,28548.529856752422,14.083271188325396,13.555606597974316,9076676.477516329,14563223.504444122,36.93592119541931,66.86383295604645
Liberia,LBR,2016,0.161041,0.630127,0.090387,2.878097,0.513762,3.793659,0.949899,5372.11624312369,11.783980301986817,8.229928170811254,6306461.353907453,10668490.345249057,64.47378685387146,79.30923653402459
Liberia,LBR,2017,0.161454,0.630479,0.091591,2.881373,0.515267,3.803038,0.950462,10970.415094406751,14.60011607592849,12.703669991894428,7907876.027517443,14313101.38594446,55.509079163885914,74.6217298686717
Libya,LBY,2010,0.199179,0.804925,0.247883,4.963149,2.485196,3.783166,0.687422,27346.381325498507,11.943451464596151,2.200497186080757,5342009.268636593,6978250.212188232,50.538266606415895,67.0525591710393
Libya,LBY,2011,0.198929,0.804992,0.247047,4.967696,2.505706,3.783212,0.686807,10568.549025148963,2.9082152018987726,11.344448720465545,5836563.16294537,10276502.53417266,54.057642945464025,78.14214098778905
Libya,LBY,2012,0.198433,0.805025,0.243239,4.97208,2.52474,3.786971,0.685998,9637.478571423502,5.19583836601471,8.14015307871249,9326863.275075402,16546627.856444713,39.63809366921515,77.16728939647803
Libya,LBY,2013,0.19771,0.804911,0.237818,4.973071,2.546366,3.787516,0.685322,18108.484389478654,7.826845619323763,5.014352749905916,6614936.863570087,11079453.053357216,32.23307563367711,65.38514754342208
Libya,LBY,2014,0.196752,0.804668,0.229695,4.973538,2.566132,3.790888,0.684334,20429.427482132258,11.241152573862447,6.285711075057671,5879550.918774581,8770566.767107394,40.63668350756845,83.67819927704616
Libya,LBY,2015,0.195619,0.804456,0.22034,4.974983,2.582395,3.797078,0.683152,35024.554799465084,16.148169975285395,4.762598376132029,2029771.1020291795,2931950.635896217,40.623400652424316,78.26805756599404
Libya,LBY,2016,0.194301,0.804115,0.208689,4.975948,2.597734,3.799836,0.681672,18361.616253460885,7.415429162193662,6.648734461803873,701442.6087333463,1294880.8486265657,39.768530432704225,62.3450399090816
Libya,LBY,2017,0.192849,0.803737,0.195726,4.97646,2.607753,3.804791,0.680014,11369.590202370582,11.108677336851503,5.944531108467515,8709665.018657178,17070181.438065927,42.13023761487957,62.17570056278283
Lithuania,LTU,2010,0.197111,0.695731,0.212327,2.922035,0.57579,4.21008,4.543433,47334.7902634724,19.003227549309344,7.244389686902005,9999335.998243904,14591376.908990404,64.75315837313185,73.11989571534342
Lithuania,LTU,2011,0.19756,0.696081,0.215598,2.923145,0.57735,4.199423,4.547094,40278.15553884431,14.265993539292019,2.8216384156333163,2641487.094952524,4137263.4296721094,57.13888314701567,78.03202495528919
Lithuania,LTU,2012,0.198059,0.696554,0.218648,2.92471,0.582031,4.188997,4.544162,16381.090380129104,4.822604352639915,13.823041505604843,1613161.4642449128,2205311.4022191456,44.1612491831924,70.42677440362566
Lithuania,LTU,2013,0.1986,0.697127,0.221894,2.926594,0.589413,4.176505,4.534467,38984.88536736205,2.8217551622315,6.129544653541559,5428532.886722591,9834640.85439505,51.78069414510895,70.09356199554895
Lithuania,LTU,2014,0.199167,0.697776,0.225181,2.928742,0.597858,4.168826,4.51793,22775.646863175232,9.680384734853789,9.471086131702613,8557916.509481288,11093745.990221515,64.30002608961996,80.72372911353207
Lithuania,LTU,2015,0.19976,0.698522,0.228347,2.931244,0.607837,4.158024,4.494683,48346.186016984284,7.453275558842806,5.045273441719277,6260362.583415643,9078384.600501793,37.7767029934791,64.76211348049436
Lithuania,LTU,2016,0.200374,0.699381,0.231187,2.93414,0.618851,4.150702,4.464844,24266.37698938586,8.69167012570051,8.472976555868797,7882101.292125774,9953267.44957697,42.21593793528551,75.45549612981434
Lithuania,LTU,2017,0.200982,0.700278,0.234095,2.937224,0.631073,4.143254,4.428001,49215.88833012758,17.18234580899787,8.89753693533614,9410189.77798642,13887806.570045732,39.210295742167375,71.00623258973638
Luxembourg,LUX,2010,0.262974,0.934469,0.731907,5.325033,0.95779,3.634747,1.381121,35231.11694643818,9.540942706896097,10.782083977972821,1736569.0183342104,2333296.82702001,49.301578516413976,61.28071988279326
Luxembourg,LUX,2011,0.263021,0.934299,0.732959,5.322537,0.95407,3.628451,1.378886,5206.492584390306,16.63164681047537,6.568677366634583,1693039.0284323224,3020993.613762232,52.81581431331746,66.28377365933942
Luxembourg,LUX,2012,0.263085,0.934194,0.734312,5.320119,0.950558,3.623865,1.375825,18787.670511781922,5.987948509740921,14.671939245940427,1088881.2103214753,1694747.7212807941,35.48939498793226,60.282632879456344
Luxembourg,LUX,2013,0.263177,0.934146,0.736174,5.318464,0.947686,3.618721,1.372449,41485.252998673495,5.630110462538594,10.140246796614486,845474.487967132,1363647.7592936351,58.57847494563392,73.57879973817846
Luxembourg,LUX,2014,0.263268,0.934179,0.737177,5.317404,0.944089,3.616397,1.368371,13539.5203473426,15.638635450469112,6.700227840194327,4563696.528228282,8574598.372440677,37.2396975506086,70.19743249412684
Luxembourg,LUX,2015,0.263374,0.934318,0.737774,5.316953,0.940479,3.615115,1.363452,18951.009288257414,9.725476673209746,9.267015730357127,9915236.813160837,16381599.760745453,46.47141758359012,64.87181965363877
Luxembourg,LUX,2016,0.263502,0.934455,0.738064,5.316325,0.937419,3.616485,1.358456,40351.61355515505,3.2776731131814656,3.4656133899380377,3955512.476574471,7328749.735625945,68.26195677316304,70.23006019093543
Luxembourg,LUX,2017,0.263622,0.934681,0.737917,5.316516,0.933753,3.617719,1.353234,28956.178527135777,5.360732086499578,11.43545916966109,4072276.1688265107,8036235.112430006,41.24025417761105,79.42689831777314
Macedonia,MKD,2010,0.200609,0.709325,0.17151,3.394103,0.478585,2.340612,1.872826,33796.697983487844,7.155418126028088,11.736529909265375,2314858.4754875046,3032488.818205936,34.5433226770876,68.54866058923932
Macedonia,MKD,2011,0.200841,0.709554,0.173388,3.394394,0.48049,2.338303,1.874604,39762.395843298145,10.56536902814868,9.08048852989305,9073184.631570468,17823498.666468278,52.51016368245271,81.43556388347382
Macedonia,MKD,2012,0.201105,0.709803,0.175331,3.394295,0.482127,2.336234,1.876361,11534.482498582454,8.654851731782367,10.770543233178847,1691130.0198289817,3289816.707712879,44.02480568568572,83.33235191865515
Macedonia,MKD,2013,0.201396,0.710074,0.176918,3.393958,0.485486,2.334899,1.877636,3179.8878917396323,6.819650418245542,9.62562964280677,1102041.6439033127,1941653.9986819464,36.634199046947785,68.64998011357247
Macedonia,MKD,2014,0.201703,0.710353,0.178685,3.39343,0.488529,2.333791,1.87791,18975.166774661062,8.53166542562229,2.534914657362306,5085927.276436142,9700537.924493836,40.51714171198877,68.05170954301757
Macedonia,MKD,2015,0.202024,0.710647,0.1804,3.392779,0.491339,2.332124,1.876968,1029.2868756568114,6.472155102302997,9.685187044385545,5562793.409991306,9070002.861867644,41.39402721617247,71.73633526388036
Macedonia,MKD,2016,0.202345,0.710926,0.182335,3.392157,0.494863,2.331982,1.874281,3605.1533438968727,18.650759165257266,14.845485114999907,5709906.423040001,7338322.748255093,39.35785401092287,69.76592116358356
Macedonia,MKD,2017,0.202672,0.711225,0.184161,3.391595,0.498625,2.332386,1.869546,21838.292791720934,17.882990447388636,3.553311732200087,1166691.9127531971,1951176.409984061,40.935598280982234,69.9980402523594
Madagascar,MDG,2010,0.163314,0.630749,0.101566,3.54757,0.490689,3.686116,1.507973,10285.016877049386,7.061551580117577,14.190876597335102,419501.40200029156,823920.3068320592,30.17765081001818,71.58248978134371
Madagascar,MDG,2011,0.163355,0.630846,0.101813,3.549372,0.491319,3.687992,1.508725,10311.994425286353,8.744644142398583,2.323041216148683,4170610.100829545,5058120.817836518,58.65865925558925,63.8758999333773
Madagascar,MDG,2012,0.16343,0.631012,0.102201,3.552344,0.491774,3.689013,1.509395,32283.17430036083,5.887165345781142,4.513898648343024,7376636.307658629,10694079.093427699,66.53263245069611,65.55851687186983
Madagascar,MDG,2013,0.163537,0.631243,0.102423,3.556435,0.492535,3.690235,1.509885,11486.86402306104,18.408292597507717,7.963802716004798,6080943.4626380345,10222528.963679435,32.16036387671509,66.68771973809969
Madagascar,MDG,2014,0.163678,0.631545,0.103171,3.561716,0.493301,3.692832,1.510143,14371.260744246709,10.044565064997784,10.983542719272167,6518534.645619549,12478975.355475208,66.28296284021965,60.09197879612951
Madagascar,MDG,2015,0.163845,0.631889,0.103769,3.567933,0.494041,3.696718,1.510022,20891.773871096666,18.129685880464912,3.38689293976553,6000360.59694812,10751223.34158452,44.298220318960084,78.36436676381223
Madagascar,MDG,2016,0.164047,0.632303,0.105026,3.575132,0.495276,3.70291,1.509461,27374.989139264293,2.124505843839033,5.8270499198295225,4879366.665102652,9347848.980830405,36.835833917624385,71.74361738466732
Madagascar,MDG,2017,0.16428,0.632774,0.106417,3.583301,0.496779,3.708514,1.508369,8703.385757501363,11.800912750689925,5.4336087258767165,1613826.2644247285,3134411.0114150103,61.54193741898769,81.18524690496473
Malawi,MWI,2010,0.15328,0.60268,0.09695,3.60063,0.49765,3.331398,1.612823,40694.872488735564,19.33549904884593,2.5542498643454743,6743273.488038929,10897423.877392124,33.76914566324293,63.214443602043914
Malawi,MWI,2011,0.153418,0.603017,0.097299,3.6063,0.498343,3.336904,1.611931,48724.23285150918,19.01677167906176,5.6248067582485275,1033832.3141854323,1498049.6604673516,59.7764976938477,70.93395957574785
Malawi,MWI,2012,0.153577,0.603411,0.097951,3.613106,0.499592,3.344821,1.610891,19865.959025199976,7.823296925722771,10.500937366573583,3180931.3198492313,3982422.837743731,54.12575519315777,75.60587563426108
Malawi,MWI,2013,0.153756,0.603874,0.09866,3.620989,0.501255,3.356859,1.609757,44274.79251073359,18.973429242508814,13.710415818135514,8552580.320833832,12521261.765974374,54.91599057302792,62.45349393867951
Malawi,MWI,2014,0.153945,0.604386,0.098966,3.629756,0.502593,3.372101,1.608669,10994.42217500309,8.423090392456581,11.215790826510176,7894624.957637551,10010097.715570105,66.06017832139251,65.41985328510782
Malawi,MWI,2015,0.154141,0.604941,0.099678,3.639366,0.50462,3.392795,1.607572,23785.486843779912,7.754063345129562,6.929497284462128,9301108.681969581,12319395.465791367,65.79021289683905,71.93465396669039
Malawi,MWI,2016,0.154339,0.605538,0.100071,3.649814,0.506466,3.417237,1.606335,27715.68069936999,4.260184013461194,8.688921002841502,1921514.8097458477,2749609.276564281,46.346524085515114,71.36932710690301
Malawi,MWI,2017,0.154533,0.606166,0.100349,3.660937,0.509184,3.446137,1.604984,13273.88648761777,15.226006384680751,2.516013259815975,1242337.5582957782,1720608.575528465,64.61230550069908,64.68203881140751
Malaysia,MYS,2010,0.247947,0.576998,0.186795,4.482379,0.649305,3.386558,0.643556,32060.106447181854,10.09250762003358,2.1029515814286817,1870044.8421802053,2749993.1085138824,43.98665376229472,77.8856234633651
Malaysia,MYS,2011,0.248416,0.577102,0.188448,4.476402,0.651677,3.38919,0.64364,31898.764728040816,19.81799628381532,8.133165670704582,5914476.87737524,10700709.873879684,42.001760007998364,76.04617820356245
Malaysia,MYS,2012,0.248987,0.577285,0.190473,4.46435,0.654335,3.399075,0.643782,15973.640648986595,15.03019900154187,4.2484433323154605,1555507.1411774184,2874157.410140458,35.06156908612486,75.46242014947002
Malaysia,MYS,2013,0.249653,0.577548,0.19244,4.4471,0.657346,3.415474,0.643964,33620.315902675866,5.883486024563054,11.718035830905597,6677901.634960435,11668846.39845415,62.0106249350254,77.16726930223408
Malaysia,MYS,2014,0.250391,0.577865,0.194833,4.425306,0.660581,3.435105,0.644145,46811.93265466565,15.766714483803172,9.536815907741575,1787663.1713584492,2370880.888041458,58.950875445754335,77.25213458112403
Malaysia,MYS,2015,0.251197,0.578247,0.196888,4.399844,0.664769,3.461155,0.644343,25965.678180931718,12.314786255904174,5.690309756699445,6361514.118179149,12453421.654857442,64.8040311620017,74.66423016325426
Malaysia,MYS,2016,0.252067,0.578704,0.199211,4.371437,0.669224,3.489505,0.644619,29077.237922563585,3.214310352559635,12.920155137902013,4066240.5916354805,6712604.73582433,61.31100648305864,65.26640749242024
Malaysia,MYS,2017,0.252984,0.579224,0.201462,4.340783,0.673644,3.520854,0.644969,3485.126145392447,13.487310935142371,12.260888450318527,8464063.190881819,13335342.571891349,34.63034153267135,82.79866769227708
Maldives,MDV,2010,0.237926,0.562292,0.154053,3.242653,0.648756,3.224627,0.796288,46066.77370426143,8.306206564775186,3.060327612308841,5221470.604381171,9161644.825246116,50.960768650978665,70.15395738113673
Maldives,MDV,2011,0.238868,0.562743,0.154566,3.231567,0.656428,3.20457,0.802505,45159.07261821547,3.913956274201439,2.575697194556189,1170502.7551723388,1874374.8900682216,32.205364596784165,64.96544763487137
Maldives,MDV,2012,0.239861,0.563189,0.155118,3.219708,0.665328,3.183936,0.808889,46737.98128757462,10.107761995088687,9.343830047820717,4062611.2385550253,6082922.659639556,55.91484287677759,63.38799424340195
Maldives,MDV,2013,0.240879,0.563636,0.155907,3.207771,0.672206,3.163579,0.81515,4685.349643745848,9.445053806004744,9.228584695441542,9583501.483219573,11555510.572772294,47.32248343025719,63.86039443410708
Maldives,MDV,2014,0.241898,0.56407,0.156372,3.196215,0.68032,3.145486,0.821018,24807.151694853885,12.229341138193575,4.455113618309796,1910684.8551173527,2810620.321551563,51.42693836060388,61.65004436635984
Maldives,MDV,2015,0.242883,0.564472,0.156449,3.18518,0.686627,3.127677,0.826247,11820.718885195056,5.954674381906528,4.983831450718486,5956100.504239125,7968670.886602378,65.61532549749131,61.97052682321227
Maldives,MDV,2016,0.243821,0.564826,0.156533,3.174837,0.692803,3.112616,0.830768,33409.65569257155,11.18702918924636,2.241256109363742,6067606.0354783,10069864.261900432,62.89287940865133,60.643320186324075
Maldives,MDV,2017,0.244707,0.565133,0.157214,3.165132,0.696757,3.09997,0.834551,49519.332430262344,2.934567363727809,9.626234133869236,7624930.799001996,12316839.264185032,69.92885345077795,76.4720372969988
Mali,MLI,2010,0.166485,0.627022,0.112274,2.877789,0.428105,2.927157,0.902086,40717.50129980735,15.138159371871161,5.740727002325346,6949285.777207873,11612546.379171062,61.099894571925084,80.48064755064114
Mali,MLI,2011,0.16661,0.627252,0.112912,2.878674,0.428977,2.931646,0.90281,22766.896333194196,8.737941916248886,5.695849684250832,915023.3741960392,1119420.569930577,65.65381935898135,67.77884759865995
Mali,MLI,2012,0.166761,0.627497,0.113664,2.879737,0.431626,2.936596,0.903451,44152.69486519112,7.115866025066381,4.343088294974184,7412475.27731989,12091992.575131707,54.341779323539335,60.17812211012215
Mali,MLI,2013,0.166936,0.627752,0.113804,2.880975,0.433597,2.947397,0.904004,10357.034490596998,2.7674809773066533,3.3703485917335003,959760.1850098347,1887157.7493638378,44.557809368700134,64.64201667960802
Mali,MLI,2014,0.167126,0.628014,0.114898,2.882454,0.436461,2.958984,0.904403,33988.018301855474,15.543378418462922,7.6167269017665555,5193557.208414723,8826811.537159061,63.27385502393138,72.33232312682988
Mali,MLI,2015,0.16733,0.628281,0.115126,2.884228,0.439086,2.973458,0.904602,10335.307223646885,2.9224234714801813,3.4919675554095524,7782874.060677674,12867867.204917258,47.112423636228115,74.59823064436235
Mali,MLI,2016,0.167539,0.628543,0.116156,2.886279,0.442756,2.988319,0.904496,29306.78639093651,16.413256563049618,12.804123230294516,3134321.2155456063,6121337.967188386,64.77235297132228,78.36844989765606
Mali,MLI,2017,0.167751,0.628798,0.116675,2.888672,0.445888,3.00742,0.90405,6398.528464749507,17.579536054959345,13.464078480612761,8603219.077881208,14836574.62707377,47.197854017386604,83.11950019762166
Malta,MLT,2010,0.25622,0.961872,0.485439,5.318442,0.872387,3.328033,1.103618,7353.061982608111,19.604100354197882,12.32202156952814,9907294.0394886,18424110.16044788,69.8540730456314,70.99890552135875
Malta,MLT,2011,0.256313,0.961901,0.488768,5.317793,0.873085,3.327916,1.105108,26414.237439196146,8.521476564333113,8.19271568526299,2913820.6085490985,5391579.605882385,55.57888885551188,69.84937728141259
Malta,MLT,2012,0.256444,0.961946,0.491893,5.317027,0.873326,3.327814,1.1067,48083.099729352674,9.878227777422365,3.9544595010997488,2427695.6817266922,3384287.078271151,32.25875984062966,76.56162609433385
Malta,MLT,2013,0.256622,0.962061,0.496907,5.317038,0.873497,3.333244,1.107984,10496.10216709441,6.891686817402887,13.22156385274233,1458184.6444804105,2490154.865207178,67.59408187797912,84.05886371646231
Malta,MLT,2014,0.256825,0.962254,0.502084,5.316904,0.872936,3.339847,1.108806,1546.603291282081,6.802765806976731,8.692037669975285,128124.16355883358,155046.84288299602,31.50572231130443,62.064521557477214
Malta,MLT,2015,0.257058,0.962467,0.507238,5.317005,0.870169,3.347923,1.109213,13811.610791555388,14.046415337499255,14.84717229365784,7673655.997250821,11431503.121906552,44.953683953033455,69.29025765185533
Malta,MLT,2016,0.25733,0.962704,0.512867,5.31739,0.868233,3.359126,1.10931,26123.459171193106,12.913037308914719,14.684970451468043,1246771.2787854252,2449720.481550932,37.2643463297459,82.10315084751674
Malta,MLT,2017,0.257632,0.96295,0.51914,5.317984,0.864663,3.374137,1.109284,5046.7168309635945,2.5267970026494,10.719742813540012,3715428.0526993917,7135265.074856216,35.03596221500984,61.65288975450168
